,x,y,semivariance,n_pairs
368,-679.4117647058824,-252.3529411764706,0.8792715105417169,7.0
369,-679.4117647058824,-213.52941176470597,1.401324017317302,12.0
370,-679.4117647058824,-174.70588235294122,2.0059685086296914,6.0
371,-679.4117647058824,-135.88235294117658,1.681238783254507,5.0
372,-679.4117647058824,-97.05882352941182,1.7024346285671348,15.0
373,-679.4117647058824,-58.23529411764707,2.899846625974861,12.0
374,-679.4117647058824,-19.411764705882433,1.7279991403232637,12.0
375,-679.4117647058824,19.41176470588232,1.3230919406799002,6.0
376,-679.4117647058824,58.23529411764707,2.9070229333294173,14.0
377,-679.4117647058824,97.05882352941171,1.8778707475926184,9.0
378,-679.4117647058824,135.88235294117635,0.9345044937286789,9.0
379,-679.4117647058824,174.705882352941,1.8896806632749716,13.0
380,-679.4117647058824,213.52941176470586,1.36328957792426,10.0
381,-679.4117647058824,252.3529411764705,0.9054884255313667,16.0
382,-679.4117647058824,291.17647058823513,0.9958575535661709,10.0
383,-679.4117647058824,330.0,0.973817969958333,3.0
384,-679.4117647058824,368.82352941176464,0.526178487121822,7.0
385,-679.4117647058824,407.6470588235293,0.5470459565271064,7.0
386,-679.4117647058824,446.4705882352939,1.4849547408892383,7.0
387,-679.4117647058824,485.2941176470588,0.5865706494074729,9.0
388,-679.4117647058824,524.1176470588234,0.15792071625729837,7.0
389,-679.4117647058824,562.9411764705881,0.08784678897928423,3.0
390,-679.4117647058824,601.7647058823529,0.3705960749430582,6.0
391,-679.4117647058824,640.5882352941176,0.38573204465688193,5.0
392,-679.4117647058824,679.4117647058822,0.48665668611281077,9.0
393,-679.4117647058824,718.2352941176468,0.15445279912646206,4.0
405,-640.5882352941177,-757.0588235294117,0.7052419586313889,3.0
406,-640.5882352941177,-718.2352941176471,2.3684886257414046,3.0
411,-640.5882352941177,-524.1176470588235,0.5739647500167137,3.0
412,-640.5882352941177,-485.29411764705884,0.2435406983817629,4.0
413,-640.5882352941177,-446.47058823529414,0.9591064933522934,3.0
414,-640.5882352941177,-407.6470588235295,0.8397732273188709,3.0
416,-640.5882352941177,-330.0,0.7393430381046566,4.0
417,-640.5882352941177,-291.17647058823536,0.6700505407333257,4.0
418,-640.5882352941177,-252.3529411764706,0.6769197607486434,6.0
420,-640.5882352941177,-174.70588235294122,1.6088439274281694,8.0
421,-640.5882352941177,-135.88235294117658,1.6255150479388192,12.0
422,-640.5882352941177,-97.05882352941182,2.311767552552279,9.0
423,-640.5882352941177,-58.23529411764707,2.1966474636605455,6.0
424,-640.5882352941177,-19.411764705882433,2.9277537671831597,8.0
425,-640.5882352941177,19.41176470588232,1.3080097409945586,9.0
426,-640.5882352941177,58.23529411764707,2.00598189906151,11.0
427,-640.5882352941177,97.05882352941171,1.617432303645871,6.0
428,-640.5882352941177,135.88235294117635,1.3793737497303544,9.0
429,-640.5882352941177,174.705882352941,1.360283358692744,12.0
430,-640.5882352941177,213.52941176470586,1.8493030517635216,9.0
431,-640.5882352941177,252.3529411764705,1.1927896780174836,7.0
432,-640.5882352941177,291.17647058823513,1.3892281902990724,7.0
433,-640.5882352941177,330.0,1.547008511755588,8.0
434,-640.5882352941177,368.82352941176464,0.3581575564957918,5.0
435,-640.5882352941177,407.6470588235293,1.0139366358074235,9.0
436,-640.5882352941177,446.4705882352939,0.9598484764797138,10.0
437,-640.5882352941177,485.2941176470588,0.6866678104269043,11.0
438,-640.5882352941177,524.1176470588234,0.45884484298391476,4.0
439,-640.5882352941177,562.9411764705881,1.5841255766165867,4.0
440,-640.5882352941177,601.7647058823529,0.5467709752484075,6.0
441,-640.5882352941177,640.5882352941176,0.5141742482458338,6.0
443,-640.5882352941177,718.2352941176468,0.8801320776697137,4.0
454,-601.7647058823529,-795.8823529411765,1.9539176310336392,3.0
455,-601.7647058823529,-757.0588235294117,0.31940206716961356,3.0
456,-601.7647058823529,-718.2352941176471,0.5876603312657828,3.0
458,-601.7647058823529,-640.5882352941177,0.7348745209449571,3.0
459,-601.7647058823529,-601.7647058823529,0.9220706299615588,5.0
462,-601.7647058823529,-485.29411764705884,0.5930274772942128,9.0
464,-601.7647058823529,-407.6470588235295,0.5759678569852498,12.0
465,-601.7647058823529,-368.82352941176475,1.0522864479341698,5.0
466,-601.7647058823529,-330.0,0.9051889089889175,4.0
467,-601.7647058823529,-291.17647058823536,0.920250826631438,15.0
468,-601.7647058823529,-252.3529411764706,1.0959139875885322,10.0
469,-601.7647058823529,-213.52941176470597,1.1219345966571277,13.0
470,-601.7647058823529,-174.70588235294122,1.5123624176816755,3.0
471,-601.7647058823529,-135.88235294117658,0.6385362011598036,6.0
472,-601.7647058823529,-97.05882352941182,1.72082522727505,22.0
473,-601.7647058823529,-58.23529411764707,2.230408971825897,11.0
474,-601.7647058823529,-19.411764705882433,0.8197998253165013,14.0
475,-601.7647058823529,19.41176470588232,1.5941282969189767,15.0
476,-601.7647058823529,58.23529411764707,1.7812279817431327,13.0
477,-601.7647058823529,97.05882352941171,1.923028501696135,20.0
478,-601.7647058823529,135.88235294117635,1.055290451971151,9.0
479,-601.7647058823529,174.705882352941,1.5584175887224165,7.0
480,-601.7647058823529,213.52941176470586,1.2022469856111269,5.0
481,-601.7647058823529,252.3529411764705,0.6839528525660663,12.0
482,-601.7647058823529,291.17647058823513,0.9954354188424557,25.0
483,-601.7647058823529,330.0,1.4154184732494393,9.0
484,-601.7647058823529,368.82352941176464,0.7566988511487412,11.0
485,-601.7647058823529,407.6470588235293,0.9467491796217822,17.0
486,-601.7647058823529,446.4705882352939,0.751819785540239,7.0
487,-601.7647058823529,485.2941176470588,0.31890638093755463,6.0
488,-601.7647058823529,524.1176470588234,0.5388437546769324,11.0
489,-601.7647058823529,562.9411764705881,0.6043836040873364,6.0
490,-601.7647058823529,601.7647058823529,0.36008064233441794,16.0
491,-601.7647058823529,640.5882352941176,0.6459691854090135,10.0
492,-601.7647058823529,679.4117647058822,1.0312585837820583,4.0
493,-601.7647058823529,718.2352941176468,1.2526453034872185,6.0
494,-601.7647058823529,757.0588235294117,0.31310297592000963,3.0
504,-562.9411764705883,-795.8823529411765,1.0754743246538192,3.0
506,-562.9411764705883,-718.2352941176471,0.5891689376481655,7.0
507,-562.9411764705883,-679.4117647058824,1.464007170962674,3.0
510,-562.9411764705883,-562.9411764705883,0.41082297390648437,7.0
511,-562.9411764705883,-524.1176470588235,0.4591342962536957,7.0
512,-562.9411764705883,-485.29411764705884,0.5681087317961306,4.0
513,-562.9411764705883,-446.47058823529414,0.11926179131505436,6.0
514,-562.9411764705883,-407.6470588235295,0.5511652754369403,7.0
515,-562.9411764705883,-368.82352941176475,0.42636574485150075,9.0
517,-562.9411764705883,-291.17647058823536,1.035510264609195,9.0
518,-562.9411764705883,-252.3529411764706,0.9111939021252087,9.0
519,-562.9411764705883,-213.52941176470597,1.3481936713355531,10.0
520,-562.9411764705883,-174.70588235294122,1.9971116344655213,11.0
521,-562.9411764705883,-135.88235294117658,1.218505180145554,8.0
522,-562.9411764705883,-97.05882352941182,1.4300444888703774,11.0
523,-562.9411764705883,-58.23529411764707,3.0722236219570878,9.0
524,-562.9411764705883,-19.411764705882433,1.6256391310263076,10.0
525,-562.9411764705883,19.41176470588232,1.0845316109534087,8.0
526,-562.9411764705883,58.23529411764707,1.5555017407062337,14.0
527,-562.9411764705883,97.05882352941171,2.5749767990271764,7.0
528,-562.9411764705883,135.88235294117635,1.7689388950279497,8.0
529,-562.9411764705883,174.705882352941,2.260584947169275,13.0
530,-562.9411764705883,213.52941176470586,1.651610358122911,13.0
531,-562.9411764705883,252.3529411764705,2.5287196596673156,10.0
532,-562.9411764705883,291.17647058823513,0.7096408229573069,9.0
533,-562.9411764705883,330.0,0.29888714693426083,3.0
534,-562.9411764705883,368.82352941176464,1.2718545471608989,7.0
535,-562.9411764705883,407.6470588235293,1.325677428420328,11.0
536,-562.9411764705883,446.4705882352939,1.0871316383532503,6.0
537,-562.9411764705883,485.2941176470588,0.9824684448701297,11.0
538,-562.9411764705883,524.1176470588234,0.7477813701556196,12.0
539,-562.9411764705883,562.9411764705881,1.222197519954876,9.0
540,-562.9411764705883,601.7647058823529,0.10642518561012593,9.0
541,-562.9411764705883,640.5882352941176,0.5798730316083297,5.0
543,-562.9411764705883,718.2352941176468,0.4246697291599002,3.0
544,-562.9411764705883,757.0588235294117,1.1425588935963478,4.0
545,-562.9411764705883,795.8823529411764,0.2779059553757855,4.0
559,-524.1176470588235,-601.7647058823529,1.5731678674840184,3.0
560,-524.1176470588235,-562.9411764705883,0.12973639471971082,5.0
561,-524.1176470588235,-524.1176470588235,1.1119345772221467,5.0
562,-524.1176470588235,-485.29411764705884,0.1683629985473879,6.0
563,-524.1176470588235,-446.47058823529414,0.0778477102629554,4.0
564,-524.1176470588235,-407.6470588235295,0.1766117187066275,6.0
565,-524.1176470588235,-368.82352941176475,0.7389593087674955,5.0
566,-524.1176470588235,-330.0,0.27587627463455494,4.0
567,-524.1176470588235,-291.17647058823536,0.4608529085255587,9.0
568,-524.1176470588235,-252.3529411764706,0.4209551840527871,8.0
569,-524.1176470588235,-213.52941176470597,0.8922999676016607,16.0
570,-524.1176470588235,-174.70588235294122,0.5314382117869947,9.0
571,-524.1176470588235,-135.88235294117658,1.0655126761539886,8.0
572,-524.1176470588235,-97.05882352941182,0.6424040558172872,6.0
573,-524.1176470588235,-58.23529411764707,1.336958632768948,10.0
574,-524.1176470588235,-19.411764705882433,0.997273489493094,16.0
575,-524.1176470588235,19.41176470588232,1.5617912280325872,12.0
576,-524.1176470588235,58.23529411764707,2.0605943477079136,10.0
577,-524.1176470588235,97.05882352941171,3.0697868622790208,8.0
578,-524.1176470588235,135.88235294117635,0.7682776861791156,16.0
579,-524.1176470588235,174.705882352941,1.2612104678670608,9.0
580,-524.1176470588235,213.52941176470586,1.8805760765155985,13.0
581,-524.1176470588235,252.3529411764705,0.6969095760157,15.0
582,-524.1176470588235,291.17647058823513,0.7046766956824375,12.0
583,-524.1176470588235,330.0,0.6838401556988114,11.0
584,-524.1176470588235,368.82352941176464,1.0612913527718268,10.0
585,-524.1176470588235,407.6470588235293,1.4768253811452365,10.0
586,-524.1176470588235,446.4705882352939,0.5551805459850969,16.0
587,-524.1176470588235,485.2941176470588,0.9174262678173685,7.0
588,-524.1176470588235,524.1176470588234,0.9135782027860821,9.0
589,-524.1176470588235,562.9411764705881,0.9135501434131318,9.0
590,-524.1176470588235,601.7647058823529,0.3746715368703188,5.0
591,-524.1176470588235,640.5882352941176,0.04676382587112889,3.0
592,-524.1176470588235,679.4117647058822,0.17667840096466342,5.0
593,-524.1176470588235,718.2352941176468,0.34953172541361544,3.0
595,-524.1176470588235,795.8823529411764,0.7812977433189335,3.0
606,-485.29411764705884,-718.2352941176471,1.6455445352943388,4.0
607,-485.29411764705884,-679.4117647058824,0.9905875092680102,3.0
610,-485.29411764705884,-562.9411764705883,0.6520346028067486,3.0
612,-485.29411764705884,-485.29411764705884,0.4038693065202796,11.0
614,-485.29411764705884,-407.6470588235295,0.9111911637424307,4.0
615,-485.29411764705884,-368.82352941176475,0.15872303835677853,5.0
616,-485.29411764705884,-330.0,0.3913245342560609,4.0
617,-485.29411764705884,-291.17647058823536,0.5277811977122981,10.0
618,-485.29411764705884,-252.3529411764706,0.7191407604463403,6.0
619,-485.29411764705884,-213.52941176470597,0.32371364268346,9.0
620,-485.29411764705884,-174.70588235294122,1.4943779695401727,14.0
621,-485.29411764705884,-135.88235294117658,1.431246450147853,17.0
622,-485.29411764705884,-97.05882352941182,0.967972771642362,16.0
623,-485.29411764705884,-58.23529411764707,1.9579482467452345,11.0
624,-485.29411764705884,-19.411764705882433,2.8970468769949904,17.0
625,-485.29411764705884,19.41176470588232,2.0981664353563296,11.0
626,-485.29411764705884,58.23529411764707,1.057678979888782,6.0
627,-485.29411764705884,97.05882352941171,1.761646230162812,8.0
628,-485.29411764705884,135.88235294117635,0.5191647584888013,17.0
629,-485.29411764705884,174.705882352941,1.958617418532512,17.0
630,-485.29411764705884,213.52941176470586,1.42685884186691,18.0
631,-485.29411764705884,252.3529411764705,0.9365970149280723,8.0
632,-485.29411764705884,291.17647058823513,0.6810059801604063,8.0
633,-485.29411764705884,330.0,0.9230654701175223,7.0
634,-485.29411764705884,368.82352941176464,1.0176779360721333,14.0
635,-485.29411764705884,407.6470588235293,1.2440196139697817,13.0
636,-485.29411764705884,446.4705882352939,0.21666753039134506,4.0
637,-485.29411764705884,485.2941176470588,1.0731443515221004,9.0
638,-485.29411764705884,524.1176470588234,0.35293778388735325,8.0
639,-485.29411764705884,562.9411764705881,0.5645458889827437,6.0
640,-485.29411764705884,601.7647058823529,1.2657678448552754,8.0
641,-485.29411764705884,640.5882352941176,0.6170908236807053,8.0
642,-485.29411764705884,679.4117647058822,0.6482123470382056,11.0
643,-485.29411764705884,718.2352941176468,0.2682387893977369,9.0
655,-446.47058823529414,-757.0588235294117,0.20622496308381,3.0
657,-446.47058823529414,-679.4117647058824,3.4158275713191366,3.0
658,-446.47058823529414,-640.5882352941177,0.39616082293875543,3.0
659,-446.47058823529414,-601.7647058823529,1.3449034360667185,5.0
660,-446.47058823529414,-562.9411764705883,1.0946808808986235,5.0
662,-446.47058823529414,-485.29411764705884,0.04655772596840345,8.0
663,-446.47058823529414,-446.47058823529414,0.4442913276636037,9.0
664,-446.47058823529414,-407.6470588235295,0.11608233976436537,5.0
665,-446.47058823529414,-368.82352941176475,0.29202985836459106,11.0
666,-446.47058823529414,-330.0,0.2390705164940369,5.0
667,-446.47058823529414,-291.17647058823536,0.39093238906041905,11.0
668,-446.47058823529414,-252.3529411764706,0.3236624606508299,9.0
669,-446.47058823529414,-213.52941176470597,0.9520347714384358,9.0
670,-446.47058823529414,-174.70588235294122,0.3301816730091339,5.0
671,-446.47058823529414,-135.88235294117658,0.7448679403767436,14.0
672,-446.47058823529414,-97.05882352941182,1.4642254556724699,15.0
673,-446.47058823529414,-58.23529411764707,0.914995862535351,17.0
674,-446.47058823529414,-19.411764705882433,1.3328596324133921,20.0
675,-446.47058823529414,19.41176470588232,1.5193322038005124,9.0
676,-446.47058823529414,58.23529411764707,2.1908473374316135,12.0
677,-446.47058823529414,97.05882352941171,1.6570056586778357,15.0
678,-446.47058823529414,135.88235294117635,1.071844412968552,15.0
679,-446.47058823529414,174.705882352941,0.9646011388024697,14.0
680,-446.47058823529414,213.52941176470586,1.536677106382012,10.0
681,-446.47058823529414,252.3529411764705,1.752544979130595,10.0
682,-446.47058823529414,291.17647058823513,0.7226794080033885,7.0
683,-446.47058823529414,330.0,1.8368263374687017,4.0
684,-446.47058823529414,368.82352941176464,0.9233619864627483,15.0
685,-446.47058823529414,407.6470588235293,0.7432857977724343,10.0
686,-446.47058823529414,446.4705882352939,0.7182145230278958,16.0
687,-446.47058823529414,485.2941176470588,1.3329001272592422,8.0
688,-446.47058823529414,524.1176470588234,0.8293903747074025,11.0
689,-446.47058823529414,562.9411764705881,2.3623546168442946,8.0
690,-446.47058823529414,601.7647058823529,0.838399068364638,6.0
691,-446.47058823529414,640.5882352941176,0.4203787244704737,12.0
692,-446.47058823529414,679.4117647058822,0.28971288648693205,9.0
693,-446.47058823529414,718.2352941176468,0.9660529015372245,5.0
694,-446.47058823529414,757.0588235294117,0.3901686740685642,5.0
695,-446.47058823529414,795.8823529411764,0.659131919516633,8.0
696,-446.47058823529414,834.705882352941,0.23110438570161257,5.0
703,-407.6470588235295,-834.7058823529412,2.6210399558168707,3.0
704,-407.6470588235295,-795.8823529411765,1.2979003431924254,4.0
706,-407.6470588235295,-718.2352941176471,0.5064168019164372,4.0
707,-407.6470588235295,-679.4117647058824,0.5216988364923304,7.0
708,-407.6470588235295,-640.5882352941177,1.692768753119128,6.0
709,-407.6470588235295,-601.7647058823529,1.1082422983162619,7.0
710,-407.6470588235295,-562.9411764705883,0.8511366396732201,6.0
711,-407.6470588235295,-524.1176470588235,1.2806452107275528,4.0
712,-407.6470588235295,-485.29411764705884,0.33420933345616766,4.0
713,-407.6470588235295,-446.47058823529414,0.394482100160489,8.0
714,-407.6470588235295,-407.6470588235295,0.24723705586807643,18.0
715,-407.6470588235295,-368.82352941176475,0.12932337989166864,4.0
716,-407.6470588235295,-330.0,0.3360698699086936,7.0
717,-407.6470588235295,-291.17647058823536,0.7243393747871911,28.0
718,-407.6470588235295,-252.3529411764706,0.7936779393974134,16.0
719,-407.6470588235295,-213.52941176470597,0.3663825680447914,15.0
720,-407.6470588235295,-174.70588235294122,0.8691190535620412,15.0
721,-407.6470588235295,-135.88235294117658,0.8930827302756121,14.0
722,-407.6470588235295,-97.05882352941182,1.328306654929865,34.0
723,-407.6470588235295,-58.23529411764707,1.2343442297720906,20.0
724,-407.6470588235295,-19.411764705882433,1.3670841671153995,20.0
725,-407.6470588235295,19.41176470588232,1.4178887690118174,18.0
726,-407.6470588235295,58.23529411764707,1.6150222544818973,17.0
727,-407.6470588235295,97.05882352941171,1.5138019875061837,33.0
728,-407.6470588235295,135.88235294117635,0.8708810867817818,16.0
729,-407.6470588235295,174.705882352941,1.1099283537574487,14.0
730,-407.6470588235295,213.52941176470586,1.3590776650501775,11.0
731,-407.6470588235295,252.3529411764705,1.4586718041280802,15.0
732,-407.6470588235295,291.17647058823513,1.203503166160827,25.0
733,-407.6470588235295,330.0,0.542888302823049,6.0
734,-407.6470588235295,368.82352941176464,1.7647405591934446,13.0
735,-407.6470588235295,407.6470588235293,1.181660334706017,28.0
736,-407.6470588235295,446.4705882352939,0.9908110848816509,12.0
737,-407.6470588235295,485.2941176470588,1.4141499781907574,9.0
738,-407.6470588235295,524.1176470588234,1.4700629912224104,8.0
739,-407.6470588235295,562.9411764705881,1.043386344091029,13.0
740,-407.6470588235295,601.7647058823529,0.7489854658867917,19.0
741,-407.6470588235295,640.5882352941176,0.4461736551984668,10.0
742,-407.6470588235295,679.4117647058822,0.9400485097298692,4.0
743,-407.6470588235295,718.2352941176468,0.12896003018943542,4.0
744,-407.6470588235295,757.0588235294117,0.06270377702696216,3.0
745,-407.6470588235295,795.8823529411764,0.08486236585321477,4.0
754,-368.82352941176475,-795.8823529411765,0.19387499656801876,3.0
756,-368.82352941176475,-718.2352941176471,1.4991947158215946,4.0
757,-368.82352941176475,-679.4117647058824,0.6981615010362696,6.0
759,-368.82352941176475,-601.7647058823529,0.8772818065937183,9.0
760,-368.82352941176475,-562.9411764705883,0.697444580135796,5.0
761,-368.82352941176475,-524.1176470588235,0.7289609172453988,8.0
762,-368.82352941176475,-485.29411764705884,0.2759821602161173,6.0
763,-368.82352941176475,-446.47058823529414,0.2023896752977879,5.0
764,-368.82352941176475,-407.6470588235295,0.40297215060788966,12.0
765,-368.82352941176475,-368.82352941176475,0.8394548228362426,9.0
767,-368.82352941176475,-291.17647058823536,0.5646445175770928,7.0
768,-368.82352941176475,-252.3529411764706,0.4045334942955972,12.0
769,-368.82352941176475,-213.52941176470597,0.22001366694377789,17.0
770,-368.82352941176475,-174.70588235294122,0.8591842131522052,16.0
771,-368.82352941176475,-135.88235294117658,0.6750422668239839,11.0
772,-368.82352941176475,-97.05882352941182,0.7905079742272016,21.0
773,-368.82352941176475,-58.23529411764707,1.0183728157202394,12.0
774,-368.82352941176475,-19.411764705882433,1.1766345788056691,13.0
775,-368.82352941176475,19.41176470588232,1.1666993321902657,15.0
776,-368.82352941176475,58.23529411764707,0.7243449433538082,18.0
777,-368.82352941176475,97.05882352941171,1.475915621865574,11.0
778,-368.82352941176475,135.88235294117635,1.5907153775745198,13.0
779,-368.82352941176475,174.705882352941,0.8438504127941556,17.0
780,-368.82352941176475,213.52941176470586,1.0983597867956258,18.0
781,-368.82352941176475,252.3529411764705,1.8707953674128543,12.0
782,-368.82352941176475,291.17647058823513,1.7881157502324838,12.0
783,-368.82352941176475,330.0,1.4886663251495846,10.0
784,-368.82352941176475,368.82352941176464,1.3466957151465715,7.0
785,-368.82352941176475,407.6470588235293,1.619290683693968,17.0
786,-368.82352941176475,446.4705882352939,1.8961324534280968,9.0
787,-368.82352941176475,485.2941176470588,1.5977719858199613,11.0
788,-368.82352941176475,524.1176470588234,1.5531984468045255,10.0
789,-368.82352941176475,562.9411764705881,1.1853826522202184,4.0
